from	to	score
NMS	CCL23	4e-04
NMS	GPSM1	4e-04
NMS	RLN3	0.000421
NMS	KNG1	0.000428
NMS	GCG	0.000468
NMS	AVP	0.000473
NMS	RGS5	0.000499
NMS	RGS21	0.000499
NMS	GNG7	0.000499
NMS	RGS4	0.000499
NMS	GPER1	0.000499
NMS	BDKRB2	0.000499
NMS	GNG4	0.000499
NMS	RGS19	0.000499
NMS	RGS13	0.000499
NMS	GNGT2	0.000499
NMS	TRHR	0.000499
NMS	BTK	0.000499
NMS	GRK5	0.000499
NMS	NPY5R	0.000499
NMS	AGTR1	0.000499
NMS	CCKBR	0.000506
NMS	OPRM1	0.000507
NMS	CCK	0.000511
NMS	MLN	0.000513
NMS	SSTR3	0.000514
NMS	PLCB3	0.000526
NMS	APLNR	0.000526
NMS	QRFP	0.000541
NMS	PENK	0.000557
NMS	GRPR	0.000563
NMS	NPSR1	0.000576
NMS	APLN	0.000596
NMS	PDYN	0.000598
NMS	CORT	0.000619
NMS	TAC3	0.000623
NMS	POMC	0.000663
NMS	NPY	0.000699
NMS	NPW	0.00072
NMS	NPS	0.000738
NMS	NMB	0.000762
NMS	GNB1	0.000895
ANXA1	GPSM1	4e-04
ANXA1	MEIS2	0.000409
ANXA1	GPSM2	0.000421
ANXA1	MYO7A	0.000429
ANXA1	MYC	0.000433
ANXA1	BCL2	0.000446
ANXA1	CCL23	0.00045
ANXA1	ANXA11	0.000456
ANXA1	GRK5	0.000499
ANXA1	PLCB3	0.000499
ANXA1	RGS5	0.000511
ANXA1	RGS21	0.000513
ANXA1	RGS13	0.000513
ANXA1	OPRM1	0.000517
ANXA1	RGS4	0.000523
ANXA1	RGS19	0.000524
ANXA1	GNG4	0.000526
ANXA1	GNG7	0.000529
ANXA1	AGTR1	0.000539
ANXA1	KNG1	0.000541
ANXA1	BTK	0.000559
ANXA1	PIK3R1	0.000562
ANXA1	SAA1	0.00058
ANXA1	GNB1	0.000598
ANXA1	CTNNB1	0.000624
ANXA1	GAPDH	0.000671
ANXA1	ACTB	7e-04
ANXA1	GNGT2	0.000719
ANXA1	YWHAZ	0.000795
GABBR1	NSF	0.000421
GABBR1	GPSM2	0.000437
GABBR1	CRHR1	0.000438
GABBR1	PIK3R1	0.000441
GABBR1	SAA1	0.000447
GABBR1	RGS4	0.000465
GABBR1	GRIN2B	0.000481
GABBR1	GPSM1	0.000494
GABBR1	BDNF	0.000582
GABBR1	GABRR3	0.000587
GABBR1	GRIA1	0.000606
GABBR1	GABRR2	0.000609
GABBR1	GABRR1	0.000632
GABBR1	GNGT2	0.000653
GABBR1	DLG4	0.000654
GABBR1	GABRQ	0.000655
GABBR1	EDN1	0.000662
GABBR1	GNG4	0.000667
GABBR1	GNG7	0.00067
GABBR1	GABRP	0.000682
GABBR1	GABRG3	0.000706
GABBR1	GABRA2	0.000772
GABBR1	NPY	0.000785
GABBR1	GABRA5	0.000848
GABBR1	GABRD	0.000866
GABBR1	GABRA1	0.000873
GABBR1	GABRG2	0.000879
GABBR1	CASR	0.000904
GABBR1	GNB1	0.000952
GABBR1	GNAI1	0.00098
CORT	GPSM2	4e-04
CORT	GPSM1	0.00041
CORT	APLNR	0.000499
CORT	BDKRB2	0.000499
CORT	GPER1	0.000499
CORT	AGTR1	0.000499
CORT	KNG1	0.000518
CORT	NPY5R	0.000522
CORT	APLN	0.000536
CORT	OPRM1	0.000541
CORT	CENPT	0.000567
CORT	PENK	0.000604
CORT	PDYN	0.000629
CORT	POMC	0.00067
CORT	NPW	0.000686
CORT	CENPX	0.000725
CORT	NPY	0.00076
CORT	GNB1	8e-04
CORT	GNAI1	0.000806
CORT	SSTR3	0.000943
NKX2-2	TCF7L2	0.000407
NKX2-2	UCN3	0.000421
NKX2-2	HES5	0.000448
NKX2-2	GATA4	0.000476
NKX2-2	CNP	0.000486
NKX2-2	LDB1	0.000503
NKX2-2	OTX2	0.000554
NKX2-2	PAX3	0.000586
NKX2-2	LHX1	0.000739
NKX2-2	GCG	0.000744
NKX2-2	SOX10	0.000748
NKX2-2	FOXA2	0.000855
NKX2-2	PAX6	0.00088
SPDYC	CDK1	0.000949
PRKACG	H3-2	0.000405
PRKACG	HRAS	0.000421
PRKACG	CCNL2	0.000423
PRKACG	GCGR	0.000428
PRKACG	OPRM1	0.000432
PRKACG	PRKCA	0.000441
PRKACG	NOS1	0.000472
PRKACG	DRD1	0.00049
PRKACG	NPY	0.000492
PRKACG	MYC	0.000497
PRKACG	SAG	0.000514
PRKACG	DLG4	0.000526
PRKACG	EDN1	0.000526
PRKACG	KNG1	0.000543
PRKACG	PDYN	0.000547
PRKACG	GPER1	0.000552
PRKACG	DCX	0.000562
PRKACG	TH	0.000564
PRKACG	ACTB	0.000577
PRKACG	GAPDH	0.000582
PRKACG	PTH	0.000625
PRKACG	GNG4	0.00065
PRKACG	OR4D9	0.00065
PRKACG	GNGT2	0.00065
PRKACG	OR56A3	0.00065
PRKACG	ARRB1	0.00065
PRKACG	OR56A5	0.00065
PRKACG	GNG7	0.000653
PRKACG	CRHR1-2	0.000663
PRKACG	OR51E1	0.000666
PRKACG	CRHR1	0.000674
PRKACG	PHKG2	0.000681
PRKACG	PHKA2	0.000697
PRKACG	BCL2	7e-04
PRKACG	GCG	0.000701
PRKACG	GNB1	0.000729
PRKACG	GNAI1	0.000743
PRKACG	BDNF	0.000748
PRKACG	POMC	0.000768
PRKACG	ADCY7	0.000796
PRKACG	BAD	0.000926
PRKACG	NFATC1	0.000926
PRKACG	ITPR2	0.000927
PRKACG	RASGRF1	0.000928
PRKACG	GABARAPL1	0.000937
PRKACG	ADCY3	0.000946
PRKACG	CTNNB1	0.000956
PRKACG	ESR1	0.000956
PRKACG	GRIA1	0.00096
PRKACG	TRPV1	0.000963
PRKACG	ADCY5	0.000973
PRKACG	GRIN2B	0.000974
PRKACG	AKAP5	0.000998
FOXH1	DLX6	0.000404
FOXH1	KNG1	0.000418
FOXH1	LHX1	0.000424
FOXH1	GATA4	0.000447
FOXH1	PITX2	0.000494
FOXH1	FOXA2	0.000626
FOXH1	CTNNB1	0.000857
PIK3CD	BCL2	0.000465
PIK3CD	YWHAZ	0.000517
PIK3CD	PRKCB	0.000629
PIK3CD	GNG7	0.000656
PIK3CD	GNB1	0.000658
PIK3CD	PLCB4	0.00066
PIK3CD	GNGT2	0.000676
PIK3CD	PLCB3	0.000702
PIK3CD	FGFR2	0.000727
PIK3CD	GNG4	0.000771
PIK3CD	GNAI1	0.000903
PIK3CD	FGFR1	0.000924
PIK3CD	JAK2	0.000938
PIK3CD	HRAS	0.000971
PIK3CD	PLCG2	0.000974
PIK3CD	BTK	0.000978
PIK3CD	PIK3CB	0.000998
PIK3CD	PIK3R1	0.000999
H2BC13	MARCKS	4e-04
H2BC13	H2BC10	0.000401
H2BC13	ACTB	0.000406
H2BC13	KIF20A	0.00041
H2BC13	H2AC19	0.000437
H2BC13	GAPDH	0.00044
H2BC13	LIG4	0.000463
H2BC13	H2BC18	0.000486
H2BC13	KMT5A	0.000487
H2BC13	EYA1	0.000499
H2BC13	TCF7L2	0.000499
H2BC13	ACD	0.000501
H2BC13	H2BS1	0.000503
H2BC13	HOXC4	0.000513
H2BC13	RARG	0.000516
H2BC13	DEK	0.000518
H2BC13	MAPK8	0.000525
H2BC13	H2AC15	0.000534
H2BC13	H2BC9	0.000541
H2BC13	H2AC16	0.000545
H2BC13	BAZ2A	0.000547
H2BC13	H2BC11	0.000561
H2BC13	H2AC4	0.000563
H2BC13	H2BC3	0.000568
H2BC13	BCL2	0.000574
H2BC13	BRCA2	0.000576
H2BC13	ESR1	0.000587
H2BC13	H2BC15	0.000587
H2BC13	MACROH2A1	0.000592
H2BC13	CTNNB1	0.000596
H2BC13	TOP2A	0.000598
H2BC13	CTCF	6e-04
H2BC13	H2AB1	0.000608
H2BC13	H3C4	0.000623
H2BC13	H3C8	0.000627
H2BC13	RAD51	0.000632
H2BC13	XRCC5	0.000634
H2BC13	CCNA2	0.000643
H2BC13	CDK1	0.000644
H2BC13	CHEK2	0.000645
H2BC13	H2AC6	0.00065
H2BC13	H2BC17	0.000661
H2BC13	H4C15	0.000662
H2BC13	H4-16	0.00067
H2BC13	H4C12	0.000676
H2BC13	H3C7	0.000678
H2BC13	H2AJ	0.000687
H2BC13	H4C14	0.000695
H2BC13	H4C3	0.000697
H2BC13	H4C8	0.000698
H2BC13	MYC	0.000705
H2BC13	H3C2	0.000714
H2BC13	H3C3	0.000714
H2BC13	H4C1	0.000721
H2BC13	HDAC9	0.000724
H2BC13	H2BC14	0.000727
H2BC13	H4C5	0.000727
H2BC13	H2AX	0.00075
H2BC13	H4C4	0.000751
H2BC13	H4C9	0.000752
H2BC13	H4C2	0.000765
H2BC13	H4C13	0.00077
H2BC13	BRCA1	0.000795
H2BC13	H4C7	0.000837
H2BC13	H3-2	0.000865
H2BC13	H2BU1	0.000899
KRTAP4-2	KRTAP19-1	0.000478
KRTAP4-2	KRTAP5-4	0.00048
KRTAP4-2	KRTAP3-3	0.000544
KRTAP4-2	KRT35	0.000558
KRTAP4-2	KRTAP9-9	0.000651
KRTAP4-2	KRTAP19-3	0.000657
KRTAP4-2	KRTAP4-11	0.000683
KRTAP4-2	KRTAP7-1	0.000724
KRTAP4-2	KRTAP3-2	0.000774
KRTAP4-2	KRTAP2-1	0.000774
KRTAP4-2	KRTAP4-12	0.000776
KRTAP4-2	KRTAP9-3	0.00083
KRTAP4-2	KRTAP3-1	0.000862
KRTAP4-2	KRTAP4-7	0.000869
KRTAP4-2	KRTAP4-3	0.000873
KRTAP4-2	KRTAP4-1	0.000873
KRTAP4-2	KRTAP4-4	0.000907
H2BC10	H3-2	0.000417
H2BC10	MACROH2A1	0.000418
H2BC10	H2BC11	0.000469
H2BC10	H4C7	0.000494
H2BC10	H2AX	0.000526
H2BC10	H2AC4	0.000707
H2BC10	CENPX	8e-04
H2BC10	CENPK	0.000803
H2BC10	CENPT	0.000805
H2BC10	H2BC18	0.000829
H2BC10	ACTB	0.00084
H2BC10	H2BC15	0.000855
H2BC10	CENPN	0.000909
H2BC10	H3C3	0.000931
H2BC10	H2BC8	0.000931
H2BC10	hCG_2039566	0.000934
H2BC10	H3C7	0.000945
H2BC10	H2AC19	0.000947
H2BC10	H3C8	0.000949
H2BC10	H2AJ	0.000953
H2BC10	H2BC3	0.000954
H2BC10	H2BC14	0.000955
H2BC10	H3C2	0.000959
H2BC10	H3C4	0.000962
H2BC10	H2BC9	0.000965
H2BC10	H4C15	0.000966
H2BC10	H4C12	0.000967
H2BC10	H4-16	0.000969
H2BC10	H2AC16	0.000969
H2BC10	H4C9	0.000971
H2BC10	H2BC17	0.000971
H2BC10	H4C1	0.000973
H2BC10	H4C14	0.000973
H2BC10	H2AC6	0.000974
H2BC10	H4C3	0.000974
H2BC10	H2BC6	0.000976
H2BC10	H4C8	0.000976
H2BC10	H4C2	0.000977
H2BC10	H2AC15	0.000977
H2BC10	H4C13	0.000977
H2BC10	H4C4	0.000978
H2BC10	H4C5	0.000979
H4C2	H2BS1	0.000451
H4C2	CENPT	8e-04
H4C2	CENPX	0.000807
H4C2	CENPK	0.000807
H4C2	RUVBL2	0.000867
H4C2	ACTB	9e-04
H4C2	H2BC18	9e-04
H4C2	H2BC15	0.000901
H4C2	H2BC9	0.000906
H4C2	CENPN	0.000909
H4C2	KMT5A	0.000915
H4C2	HJURP	0.000917
H4C2	H2AJ	0.000924
H4C2	hCG_2039566	0.000931
H4C2	H2BU1	0.000942
H4C2	MACROH2A1	0.000948
H4C2	H2AC19	0.000959
H4C2	H2AX	0.00096
H4C2	H2BC14	0.000967
H4C2	H2BC17	0.000967
H4C2	H4C12	0.000968
H4C2	H2AC16	0.000968
H4C2	H4C15	0.000968
H4C2	H2BC6	0.000969
H4C2	H4-16	0.00097
H4C2	H2BC3	0.000971
H4C2	H2AC6	0.000971
H4C2	H4C14	0.000972
H4C2	H2BC8	0.000972
H4C2	H4C8	0.000973
H4C2	H2AC15	0.000974
H4C2	H4C1	0.000978
H4C2	H2BC11	0.000978
H4C2	H4C9	0.00098
H4C2	H4C3	0.000981
H4C2	H4C4	0.000983
H4C2	H3C8	0.000987
H4C2	H3C4	0.000987
H4C2	H3C3	0.000987
H4C2	H4C5	0.000988
H4C2	H3C7	0.00099
H4C2	H3C2	0.00099
H4C2	H4C13	0.000992
H4C2	H2AC4	0.000995
KRTAP1-4	KRTAP3-1	0.000439
KRTAP1-4	KRTAP3-3	0.000466
KRTAP1-4	KRTAP4-1	0.000513
KRTAP1-4	KRTAP2-1	0.000562
KRTAP1-4	KRTAP7-1	0.00057
KRTAP1-4	KRTAP5-4	0.000597
KRTAP1-4	KRTAP3-2	0.000646
KRTAP1-4	KRTAP13-3	0.00066
KRTAP1-4	KRTAP6-3	0.000663
H3C4	H2BS1	0.000412
H3C4	CHEK2	0.000479
H3C4	H2BC15	0.000539
H3C4	H2AC16	0.000579
H3C4	H2AC19	0.000599
H3C4	H2AC15	0.000612
H3C4	H2BC14	0.000625
H3C4	H2BC17	0.000658
H3C4	H2BC9	0.000849
H3C4	RUVBL2	0.000878
H3C4	H2BU1	0.000889
H3C4	ACTB	0.000908
H3C4	H3C3	0.000916
H3C4	KMT5A	0.000917
H3C4	MACROH2A1	0.000928
H3C4	H3-2	0.000932
H3C4	H2AX	0.000932
H3C4	H3C8	0.00094
H3C4	H3C7	0.000941
H3C4	H2BC3	0.000949
H3C4	H2BC8	0.000955
H3C4	H3C2	0.000955
H3C4	H2BC11	0.000959
H3C4	H2AC6	0.000965
H3C4	H2BC6	0.000976
H3C4	H2AC4	0.000982
H3C4	H4-16	0.000983
H3C4	H4C15	0.000983
H3C4	H4C3	0.000983
H3C4	H4C12	0.000983
H3C4	H4C1	0.000984
H3C4	H4C13	0.000984
H3C4	H4C9	0.000985
H3C4	H4C14	0.000988
H3C4	H4C5	0.000991
H3C4	H4C8	0.000993
H3C4	H4C4	0.000993
H2AC6	H2AX	0.000409
H2AC6	H2AB1	0.000432
H2AC6	CDK1	0.000474
H2AC6	H4C7	0.00048
H2AC6	RARG	0.000499
H2AC6	ACD	0.000499
H2AC6	HOXC4	0.000499
H2AC6	BCL2	0.000499
H2AC6	CTNNB1	0.000503
H2AC6	MYC	0.000511
H2AC6	ESR1	0.000511
H2AC6	DEK	0.000524
H2AC6	TCF7L2	0.00053
H2AC6	BAZ2A	0.000537
H2AC6	CTCF	0.000554
H2AC6	BRCA1	0.000567
H2AC6	RUVBL2	0.000592
H2AC6	HDAC9	0.000689
H2AC6	H2BS1	0.000701
H2AC6	H2BU1	0.000755
H2AC6	CENPX	8e-04
H2AC6	CENPT	8e-04
H2AC6	CENPK	8e-04
H2AC6	CENPN	0.000818
H2AC6	H2AC19	0.00083
H2AC6	H2AJ	0.000887
H2AC6	ACTB	0.000891
H2AC6	H2AC4	0.000912
H2AC6	H2AC16	0.000913
H2AC6	H2AC15	0.000921
H2AC6	H3C8	0.000934
H2AC6	H3C3	0.000934
H2AC6	H3C2	0.000942
H2AC6	H3C7	0.000943
H2AC6	KMT5A	0.000944
H2AC6	H4C12	0.000968
H2AC6	H4-16	0.000968
H2AC6	H4C3	0.000969
H2AC6	H4C13	0.000969
H2AC6	H4C1	0.000969
H2AC6	H4C4	0.00097
H2AC6	H4C9	0.00097
H2AC6	H4C15	0.000971
H2AC6	H4C5	0.000977
H2AC6	H4C14	0.000979
H2AC6	H2BC6	0.000979
H2AC6	H2BC8	0.00098
H2AC6	H2BC18	0.000986
H2AC6	H2BC3	0.000987
H2AC6	H2BC14	0.000988
H2AC6	H2BC11	0.000988
H2AC6	H2BC15	0.000988
H2AC6	H2BC17	0.00099
H2AC6	H4C8	0.000991
H2AC6	H2BC9	0.000992
H4C3	H2BS1	0.000412
H4C3	CENPT	8e-04
H4C3	CENPX	0.000811
H4C3	CENPK	0.000819
H4C3	RUVBL2	0.000865
H4C3	H2BC18	0.000887
H4C3	H2BC15	0.000888
H4C3	H2BC9	0.000894
H4C3	ACTB	9e-04
H4C3	CENPN	0.00091
H4C3	KMT5A	0.000915
H4C3	HJURP	0.000916
H4C3	H2AJ	0.000924
H4C3	hCG_2039566	0.000931
H4C3	MACROH2A1	0.000942
H4C3	H2BU1	0.000945
H4C3	H2BC14	0.000948
H4C3	H2BC3	0.000949
H4C3	H2BC17	0.000949
H4C3	H4C12	0.000952
H4C3	H4C14	0.000953
H4C3	H4C15	0.000953
H4C3	H4C9	0.000953
H4C3	H2AC19	0.000954
H4C3	H4C8	0.000954
H4C3	H4-16	0.000954
H4C3	H2AX	0.000955
H4C3	H4C4	0.000956
H4C3	H4C1	0.000956
H4C3	H4C5	0.000957
H4C3	H2AC15	0.00096
H4C3	H4C13	0.000962
H4C3	H2AC16	0.000963
H4C3	H2BC8	0.000969
H4C3	H2BC6	0.000969
H4C3	H2BC11	0.000975
H4C3	H3C3	0.00098
H4C3	H3C8	0.000983
H4C3	H3C7	0.000983
H4C3	H3C2	0.000986
H4C3	H2AC4	0.000991
HES5	TBR1	4e-04
HES5	DCX	0.000403
HES5	CNP	0.000405
HES5	OTX2	0.000421
HES5	GAPDH	0.000447
HES5	FOXC1	0.000467
HES5	EFNB2	0.000503
HES5	SOX6	0.00052
HES5	SOX10	0.000557
HES5	CTNNB1	0.000567
HES5	PAX6	0.000618
HES5	JAK2	0.000742
PLCB4	ADCY5	0.000494
PLCB4	GNG4	0.000655
PLCB4	FGFR1	0.000664
PLCB4	GNG7	0.000666
PLCB4	PIK3CB	0.00067
PLCB4	GNGT2	0.000679
PLCB4	FGFR2	0.000681
PLCB4	PIK3R1	0.000694
PLCB4	GNB1	0.000702
PLCB4	PLCG2	0.000723
PLCB4	PLCB3	0.000808
PLCB4	CASR	0.000901
PLCB4	PRKCB	0.000924
PLCB4	CAMK2B	0.000924
PLCB4	CAMK2A	0.000929
PLCB4	PRKCA	0.000933
PLCB4	GNAI1	0.000936
PLCB4	ITPR2	0.000937
GABRD	GRIN2B	0.000401
GABRD	GRIA1	0.000434
GABRD	CRHR1	0.000454
GABRD	CACNA1A	0.000471
GABRD	GNB1	0.000544
GABRD	GABRP	0.000577
GABRD	GABRR1	0.000589
GABRD	GABRR2	0.00059
GABRD	GABRR3	0.000601
GABRD	GABRQ	0.000608
GABRD	GABARAPL1	0.000669
GABRD	GABRG3	0.000695
GABRD	GABRA2	0.00072
GABRD	GABRA5	0.000747
GABRD	GABRG2	0.000768
GABRD	GABRA1	0.000792
GABRD	NSF	0.000905
GABRD	PLCL1	0.000916
GNB1	YWHAZ	0.000401
GNB1	DLG4	0.000413
GNB1	CCKBR	0.000429
GNB1	GPSM2	0.00045
GNB1	GRIK2	0.000493
GNB1	AVP	0.000499
GNB1	CCL23	0.000499
GNB1	NPS	0.000499
GNB1	PDYN	0.000501
GNB1	GPSM1	0.000506
GNB1	CASR	0.000511
GNB1	ITPR2	0.000518
GNB1	KNG1	0.000532
GNB1	AGTR1	0.000545
GNB1	GPER1	0.000578
GNB1	ESR1	0.000583
GNB1	OPN1MW	0.000593
GNB1	GRK5	0.000614
GNB1	LPAR2	0.000614
GNB1	ADRA1A	0.000624
GNB1	RLN3	0.000625
GNB1	ADRA2C	0.000632
GNB1	ARRB1	0.00064
GNB1	OR56A3	0.00065
GNB1	OR56A5	0.00065
GNB1	RASGRF1	0.000655
GNB1	RGS5	0.000656
GNB1	RGS4	0.000657
GNB1	RGS19	0.000659
GNB1	MAPK8	0.000661
GNB1	SAA1	0.000672
GNB1	SAG	0.000673
GNB1	RGS13	0.000677
GNB1	PLCG2	0.00068
GNB1	OR4D9	0.000682
GNB1	RGS21	0.000685
GNB1	BTK	0.000692
GNB1	OR51E1	0.000698
GNB1	HRAS	0.000715
GNB1	GNG14	0.000718
GNB1	CACNA1A	0.000723
GNB1	PRKCA	0.000736
GNB1	PIK3CB	0.000744
GNB1	ADCY5	0.00075
GNB1	NPSR1	0.000759
GNB1	PIK3R1	0.000763
GNB1	CHRM2	0.000789
GNB1	PRKCB	0.000796
GNB1	PTH	8e-04
GNB1	ADM2	8e-04
GNB1	NPY	0.000804
GNB1	ADCY7	0.000821
GNB1	PLCB3	0.000833
GNB1	CHRM4	0.000881
GNB1	GCG	0.000898
GNB1	POMC	0.000908
GNB1	GPR139	0.000909
GNB1	TRHR	0.000909
GNB1	DRD1	0.000927
GNB1	ADCY3	0.000935
GNB1	OPRM1	0.000938
GNB1	PDE6B	0.000938
GNB1	BDKRB2	0.000952
GNB1	APLNR	0.000958
GNB1	GCGR	0.000961
GNB1	PDC	0.000965
GNB1	CRHR1-2	0.000967
GNB1	CRHR1	0.000967
GNB1	DRD3	0.000984
GNB1	GNAI1	0.000999
GNB1	GNG4	0.000999
GNB1	GNGT2	0.000999
GNB1	GNG7	0.000999
EDN1	NPS	4e-04
EDN1	GCG	0.000416
EDN1	GNAI1	0.000416
EDN1	ARRB1	0.000418
EDN1	LYNX1	0.000424
EDN1	APLNR	0.000427
EDN1	DLX6	0.000433
EDN1	ESR1	0.000441
EDN1	NKX3-2	0.000442
EDN1	TRPV1	0.000447
EDN1	NPY	0.000449
EDN1	GATA4	0.000454
EDN1	DLX5	0.000464
EDN1	BCL2	0.000492
EDN1	CTNNB1	5e-04
EDN1	AVP	0.000506
EDN1	ACTB	0.000513
EDN1	TFAP2A	0.000513
EDN1	BDNF	0.000514
EDN1	FGFR1	0.000516
EDN1	APLN	0.000518
EDN1	NOS1	0.000528
EDN1	POMC	0.000528
EDN1	GAPDH	0.000533
EDN1	ADRA1A	0.000536
EDN1	TRHR	0.000545
EDN1	BTK	0.00055
EDN1	NMB	0.00055
EDN1	MLN	0.000554
EDN1	GRK5	0.000617
EDN1	GRPR	0.000629
EDN1	NPSR1	0.000641
EDN1	CHRM2	0.000667
EDN1	FFAR2	0.000671
EDN1	PLCB3	0.000721
EDN1	KNG1	0.000827
EDN1	AGTR1	0.000898
EDN1	BDKRB2	0.000935
CENPB	KIF20A	0.000486
CENPB	H3-2	0.000553
CENPB	CENPK	0.000554
CENPB	HJURP	0.000607
CENPB	CENPX	0.000633
CENPB	CENPT	0.000658
CENPB	CENPN	0.000759
CNGA4	OR56A3	0.000482
CNGA4	GNAI1	0.000501
CNGA4	GNGT2	0.000501
CNGA4	PDE1C	0.000541
CNGA4	CNGA1	0.000759
CNGA4	ADCY3	0.000815
PHKA2	PPP1R3E	0.000676
PHKA2	PHKG2	0.000999
ARSK	ARSH	0.00077
KL	PIK3CB	0.000431
KL	GAPDH	0.000442
KL	PIK3R1	0.000447
KL	CTNNB1	0.000494
KL	HRAS	0.00053
KL	MEPE	0.000567
KL	CASR	0.000606
KL	UGT2A2	0.00066
KL	UGT2B11	0.00066
KL	FGFR2	0.000806
KL	PTH	0.000843
KL	FGFR1	0.000999
BRCA2	JAK2	4e-04
BRCA2	PIK3R1	0.000418
BRCA2	ACTB	0.000418
BRCA2	H3-2	0.000443
BRCA2	BCL2	0.000453
BRCA2	NUSAP1	0.000464
BRCA2	GAPDH	0.000467
BRCA2	HRAS	0.00048
BRCA2	FGFR1	0.000485
BRCA2	CCNL2	0.000523
BRCA2	CTNNB1	0.000543
BRCA2	H2BU1	0.000565
BRCA2	H2BC3	0.000567
BRCA2	H2BC14	0.000572
BRCA2	H2BC15	0.000574
BRCA2	H2BS1	0.000574
BRCA2	MCM10	0.000577
BRCA2	H2BC17	0.000577
BRCA2	H2BC11	0.000578
BRCA2	H2BC9	0.00058
BRCA2	FGFR2	0.000581
BRCA2	CDKN1A	0.000635
BRCA2	CDK1	0.000645
BRCA2	TOP2A	0.000661
BRCA2	CTCF	0.000677
BRCA2	ESR1	0.000723
BRCA2	MYC	0.000759
BRCA2	CDC45	0.000785
BRCA2	CCNA2	0.000877
BRCA2	LIG4	0.000887
BRCA2	XRCC5	0.00089
BRCA2	HMMR	0.000929
BRCA2	CHEK1	0.000963
BRCA2	H2AX	0.000973
BRCA2	CHEK2	0.000985
BRCA2	RAD51	0.000999
BRCA2	BRCA1	0.000999
IFNW1	IFNL3	0.000476
GRPR	PDYN	0.00042
GRPR	AGTR1	0.000421
GRPR	NPY	0.000447
GRPR	TRHR	0.000449
GRPR	PENK	0.000486
GRPR	PAX6	0.000497
GRPR	POMC	0.000512
GRPR	CCKBR	0.000515
GRPR	BTK	0.000526
GRPR	GRK5	0.000544
GRPR	NPS	0.000569
GRPR	TRPV1	0.00057
GRPR	MLN	0.000616
GRPR	BDKRB2	0.000635
GRPR	NPSR1	0.000643
GRPR	CCK	0.000653
GRPR	OPRM1	0.000655
GRPR	PLCB3	0.00071
GRPR	KNG1	0.000751
GRPR	NMB	0.000989
AVP	ADM2	0.000413
AVP	QRFP	0.000418
AVP	MLN	0.000449
AVP	FSHB	0.000453
AVP	GABRA2	0.000455
AVP	NPSR1	0.000456
AVP	GCGR	0.000481
AVP	RLN3	0.000494
AVP	BTK	0.000499
AVP	ADCY7	0.000504
AVP	CRHR1-2	0.00051
AVP	GNG4	0.000513
AVP	GNGT2	0.000515
AVP	GNG7	0.000515
AVP	NPS	0.000518
AVP	PLCB3	0.000527
AVP	CRHR1	0.000531
AVP	TAC3	0.000536
AVP	GRK5	0.000546
AVP	ADCY5	0.000548
AVP	ADCY3	0.00057
AVP	NPY	0.000589
AVP	ARRB1	0.000619
AVP	PDYN	0.000631
AVP	CCK	0.000643
AVP	KNG1	0.000647
AVP	LPAR2	0.000654
AVP	CHRM2	0.000666
AVP	PTH	0.000697
AVP	GCG	0.000711
AVP	AGTR1	0.000848
AVP	POMC	0.000879
UCN3	NPY	0.000452
UCN3	GCG	0.000628
UCN3	POMC	0.000668
UCN3	CRHR1-2	0.000977
UCN3	CRHR1	0.000998
ADRA1A	DRD1	0.000436
ADRA1A	BTK	0.000513
ADRA1A	ARRB1	0.000515
ADRA1A	GABRQ	0.000515
ADRA1A	PLCB3	0.000533
ADRA1A	SAG	0.000538
ADRA1A	GNG7	0.000553
ADRA1A	AGTR1	0.000564
ADRA1A	GNGT2	0.000568
ADRA1A	GRK5	0.000572
ADRA1A	GNG4	0.00058
AIPL1	USH1G	0.000434
AIPL1	OTX2	0.000479
AIPL1	CNGA1	0.000521
AIPL1	PDE6B	0.000754
TH	GABRA2	0.000402
TH	NPSR1	0.000414
TH	GCG	0.000445
TH	GABRQ	0.000454
TH	GRIN2B	0.000462
TH	CRHR1-2	0.000472
TH	GRIA1	0.000482
TH	OPRM1	0.000487
TH	DLG4	0.000489
TH	BCL2	0.000504
TH	CRHR1	0.000505
TH	ESR1	0.000506
TH	DRD3	0.000541
TH	PAX6	0.000544
TH	OTX2	0.000545
TH	NOS1	0.00055
TH	CTNNB1	0.000569
TH	TRPV1	0.000595
TH	ACTB	0.000596
TH	GAPDH	0.000602
TH	PENK	0.000605
TH	PDYN	0.000613
TH	FOXA2	0.000663
TH	CCK	0.000666
TH	DRD1	0.000669
TH	GAP43	0.000686
TH	DCX	0.000689
TH	RBFOX3	0.000713
TH	POMC	0.000748
TH	NPY	0.00083
TH	BDNF	0.000837
TH	YWHAZ	0.000878
ITPR2	BCL2L10	0.000421
ITPR2	UNC13A	0.000425
ITPR2	GNAI1	0.000487
ITPR2	AKAP5	0.000499
ITPR2	GNGT2	0.000516
ITPR2	CAMK2B	0.000522
ITPR2	GNG7	0.000536
ITPR2	CAMK2A	0.000542
ITPR2	GNG4	0.000556
ITPR2	BTK	0.000712
ITPR2	PRKCB	0.000917
ITPR2	PRKCA	0.000919
ITPR2	PLCB3	0.000929
ITPR2	PLCG2	0.000958
NPSR1	GCG	0.000416
NPSR1	NPY5R	0.000419
NPSR1	PIK3R1	0.00042
NPSR1	AGTR1	0.00042
NPSR1	GCGR	0.000446
NPSR1	CRHR1-2	0.000465
NPSR1	CRHR1	0.000485
